Subject ID,Stress Condition,Trial Number,Short(0)/Long(1),env_trial_num,Stay(0)/Leave(1),StartTime,EndTime,Trial time,channel,offset_aperiodics,exponent_aperiodics,center_frequency_peaks,amplitude_peaks,std_dev_peaks,MSE_stats,r_squared_stats,frequency_wise_error_1_stats,frequency_wise_error_2_stats,frequency_wise_error_3_stats,frequency_wise_error_4_stats,frequency_wise_error_5_stats,frequency_wise_error_6_stats,frequency_wise_error_7_stats,frequency_wise_error_8_stats,frequency_wise_error_9_stats,frequency_wise_error_10_stats,frequency_wise_error_11_stats,frequency_wise_error_12_stats,frequency_wise_error_13_stats,frequency_wise_error_14_stats,frequency_wise_error_15_stats,frequency_wise_error_16_stats,frequency_wise_error_17_stats,frequency_wise_error_18_stats,frequency_wise_error_19_stats,frequency_wise_error_20_stats,frequency_wise_error_21_stats,frequency_wise_error_22_stats,frequency_wise_error_23_stats,frequency_wise_error_24_stats,frequency_wise_error_25_stats,frequency_wise_error_26_stats,frequency_wise_error_27_stats,frequency_wise_error_28_stats,frequency_wise_error_29_stats,frequency_wise_error_30_stats,frequency_wise_error_31_stats,frequency_wise_error_32_stats,frequency_wise_error_33_stats,frequency_wise_error_34_stats,frequency_wise_error_35_stats,frequency_wise_error_36_stats,frequency_wise_error_37_stats,frequency_wise_error_38_stats,frequency_wise_error_39_stats,frequency_wise_error_40_stats,frequency_wise_error_41_stats,frequency_wise_error_42_stats,frequency_wise_error_43_stats,frequency_wise_error_44_stats,frequency_wise_error_45_stats,frequency_wise_error_46_stats,frequency_wise_error_47_stats,frequency_wise_error_48_stats,frequency_wise_error_49_stats,frequency_wise_error_50_stats
43000,pre,11,0,11,1,938.284,943.972,5.687999999999988,CZ,-10.01996753,3.684475035,36.25918903,2.399395212,5.999968145,0.334663164,0.800494492,1.49029699,0.293630547,0.075569199,0.157837178,0.34157359,0.497217619,0.434412981,0.436157738,0.482572199,0.975930804,0.777515799,0.164588619,0.052012359,0.220342774,0.411807931,0.23388121,0.162255172,0.084917868,0.584121601,0.421948482,0.255105262,0.10147672,0.028380071,0.026412415,0.194645836,0.315598311,0.414108507,0.608233626,0.614848909,0.272163206,0.271203919,0.084712765,0.423689763,0.386230555,0.430817119,0.558912009,0.575150207,0.046248714,0.01503139,0.076434359,0.227202468,0.41579597,0.827735756,0.991539507,1.016794737,0.169915694,1.242291311,1.246470984,1.156925549,1.07791795
43000,pre,11,0,11,1,938.284,943.972,5.687999999999988,FZ,-10.22058283,3.828827576,36.62358865,2.690995758,5.999937217,0.344322122,0.800500221,1.196836947,0.141187288,0.178005666,0.285717056,0.695094566,0.806668349,0.876293484,0.684405031,0.375191615,0.327022134,0.130775333,0.174439035,0.239974815,0.240850626,0.577673063,0.426476409,0.458470583,0.595220757,0.387514657,0.403285912,0.170649474,0.116704558,0.020951103,0.104539921,0.326579396,0.670602319,0.464644119,0.749364305,0.749635531,0.401455375,0.008855299,0.200547711,0.156053819,0.469758374,0.468542517,0.444049233,0.718893798,0.675814788,0.444842763,0.189129228,0.312061022,0.758328802,0.873309247,1.044667532,1.189157799,0.661541854,1.116237615,0.903168338,0.762031147,0.660090568
43000,pre,12,0,12,1,945.512,950.88,5.368000000000052,CZ,-10.90033387,3.330636613,43.13144592,2.025136127,1.984117856,0.072624259,0.953006483,0.660962176,0.003626506,0.007499438,0.081975422,0.179483714,0.155197867,0.170207917,0.073317399,0.075199882,0.215515141,0.121841839,0.020309668,0.006191308,0.142661522,0.324511212,0.167826591,0.165678873,0.052427959,0.049231615,0.01902837,0.139603265,0.226989942,0.17216601,0.139750419,0.318598815,0.200340369,0.012400851,0.195180635,0.162545883,0.277016537,0.050255021,0.131207457,0.241079859,0.20562329,0.018184138,0.16129554,0.066884222,0.151228147,0.314121221,0.193123514,0.130934356,0.177251405,0.215930664,0.065754094,0.561194819,0.262722027,0.842737935,0.649766573,0.532533168,0.479784446
43000,pre,12,0,12,1,945.512,950.88,5.368000000000052,FZ,-11.0528631,3.020873669,15.62842392,1.72364117,5.999753395,0.156459749,0.887789116,0.724461374,0.189011213,0.22590757,0.170567575,0.135471374,0.660778469,0.489082339,0.278038429,0.164405668,0.28717456,0.018210633,0.118232673,0.096279904,0.105878416,0.279870094,0.59393386,0.389236889,0.254022423,0.307508237,0.610524757,0.278340111,0.248452261,0.37824924,0.263672454,0.139858521,0.182253615,0.14872458,0.061871306,0.401056855,0.144554728,0.201992061,0.224416173,0.058729068,0.137445919,0.414754802,0.405722741,0.284385241,0.244553028,0.098550037,0.167513176,0.035801764,0.009977834,0.088066418,0.131739786,0.671933233,0.432548782,1.002720445,0.91191727,0.852336269,0.826218279
43000,pre,13,0,13,1,952.308,957.672,5.364000000000033,CZ,-11.13820251,3.223485447,29.25544773,2.525647673,5.994310586,0.173214406,0.891136443,0.969319986,0.323096976,0.30344561,0.182505715,0.191121666,0.405825983,0.630547247,0.704518919,0.399466722,0.639297956,0.038535413,0.280592201,0.307984926,0.41455269,0.300616149,0.130497174,0.052563531,0.206424491,0.402163912,0.392766909,0.204742982,0.315184122,0.315839907,0.070487735,0.047821661,0.08446806,0.28591503,0.075435861,0.026204137,0.45526206,0.106367326,0.015777263,0.163916968,0.191661685,0.273080795,0.261868078,0.253370484,0.186942675,0.111973338,0.260210333,0.436015583,0.083432578,0.073602797,0.532339576,0.754976684,0.366980111,1.141266441,0.85477505,0.690755879,0.602423596
43000,pre,13,0,13,1,952.308,957.672,5.364000000000033,FZ,-11.1299432,3.163349432,42.87618995,1.956518668,2.342750195,0.150758404,0.878839716,0.80868135,0.289751544,0.227052147,0.049150705,0.217942205,0.421677623,0.652065245,0.693449676,0.455015881,0.292098567,0.078458055,0.159890336,0.274479049,0.302178156,0.376336078,0.225681201,0.228717265,0.205732864,0.12608007,0.36318275,0.227229799,0.09749398,0.270618294,0.309831615,0.334065396,0.270456833,0.151251092,0.053815346,0.093912798,0.16080619,0.461188664,0.18067976,0.043005819,0.2714015,0.042945092,0.445432146,0.335623943,0.155769116,0.289121627,0.294730881,0.094627041,0.341682326,0.343592516,0.261161977,0.819718925,0.39726044,1.003844077,0.76122239,0.608770652,0.534241725
43000,pre,14,0,14,0,958.988,968.508,9.519999999999982,CZ,-9.471353608,3.75410538,32.43640583,2.701302628,5.999978463,0.736625551,0.609910755,1.812158317,0.77379949,0.374392918,0.305974196,0.208102733,0.019405255,0.311194696,0.636338604,0.864162754,1.188798627,0.840736784,0.529141453,0.433529562,0.38038645,0.554023482,0.755978389,0.900263416,0.718379299,0.953974557,1.156152604,0.81923414,0.492830236,0.364589947,0.321440551,0.174529587,0.15819528,0.252532519,0.447315158,0.724430133,0.836337828,1.046550128,1.145259693,1.050233406,1.050417936,1.065114053,0.809412367,0.427807242,0.237342355,0.014312629,0.468650717,0.657387823,0.869555223,1.105500498,1.257712938,1.328342711,0.526894989,1.513540395,1.490082761,1.448360591,1.427900655
43000,pre,14,0,14,0,958.988,968.508,9.519999999999982,FZ,-9.534638013,3.896708104,33.58722193,3.001923794,5.999999868,0.820173275,0.562098995,1.863153288,0.942229044,0.699700784,0.364846747,0.009635709,0.09863067,0.275983619,0.413987966,0.618727152,0.734171071,0.592119359,0.709521026,0.858251273,0.889951397,0.898045224,0.998933957,0.960795891,1.018916033,1.228885208,1.30025382,1.025813562,0.777933208,0.687392263,0.639913163,0.355182221,0.141141973,0.176034357,0.616294085,0.829389204,0.93181724,1.185533617,1.194803675,1.302189631,1.397019146,1.290128621,1.304138683,0.678929405,0.370818506,0.223507104,0.077191625,0.442767126,0.84673769,0.97789341,1.144733312,1.115808695,0.456553344,1.296940932,1.221934151,1.150416659,1.101905336
43000,pre,15,0,15,1,969.924,975.168,5.244000000000028,CZ,-10.72286446,3.462203059,28.62237519,2.547449775,5.997111306,0.129538895,0.925665735,1.269767305,0.326502858,0.062337785,0.02481975,0.452465606,0.453657478,0.232510163,0.194193723,0.452787291,0.625482373,0.250392384,0.004496222,0.002902823,0.314520167,0.178105649,0.113376222,0.089657258,0.298113792,0.228935422,0.32665882,0.245639923,0.13198216,0.040554782,0.101090188,0.137916468,0.18440744,0.107225437,0.089889999,0.179444428,0.052824673,0.025013823,0.104179641,0.157392061,0.244492962,0.279428748,0.055429322,0.076188502,0.051183338,0.151304812,0.074426967,0.066542679,0.343531847,0.135687533,0.195907751,0.190631655,0.150754113,0.909609824,0.800575706,0.748028785,0.717855884
43000,pre,15,0,15,1,969.924,975.168,5.244000000000028,FZ,-11.385299,2.821296942,41.7859318,2.052597025,2.872480461,0.166175534,0.875512352,0.620799191,0.149047773,0.363827864,0.095748764,0.239515638,0.113202413,0.112395568,0.187686479,0.290685925,0.535864144,0.588474314,0.194915702,0.309387785,0.132948974,0.295748776,0.136582527,0.004938802,0.09191513,0.447778071,0.713363714,0.480200577,0.167085389,0.024409387,0.040338662,0.099103681,0.124418347,0.214625245,0.186509247,0.152334598,0.037732398,0.301461292,0.199628846,0.124824513,0.320188969,0.198102627,0.15759911,0.30761677,0.330059854,0.157959664,0.214251107,0.357955358,0.287123395,0.098460236,0.509323088,0.877977276,0.348402471,1.197796271,0.942946743,0.822417125,0.772834163
